domain, index, method, duration (ms), f
BinPacking, 4, Adap-HH, 600000, 3.4603174603164977E-4
BinPacking, 4, Adap-HH, 600000, 0.004875738660008011
BinPacking, 4, Adap-HH, 600000, 0.004564794007490325
BinPacking, 4, Adap-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, Adap-HH, 600000, 3.4603174603164977E-4
BinPacking, 4, Adap-HH, 600000, 0.0045631294215561224
BinPacking, 4, FS-ILS, 600000, 3.477025898078745E-4
BinPacking, 4, FS-ILS, 600000, 0.004734914689970782
BinPacking, 4, FS-ILS, 600000, 0.00456645859342486
BinPacking, 4, FS-ILS, 600000, 0.004570120682480194
BinPacking, 4, FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, FS-ILS, 600000, 0.004614065751144314
BinPacking, 4, FS-ILS, 600000, 0.004569787765293487
BinPacking, 4, FS-ILS, 600000, 0.004614065751144536
BinPacking, 4, FS-ILS, 600000, 0.004572118185601215
BinPacking, 4, FS-ILS, 600000, 0.00456845609654577
BinPacking, 4, FS-ILS, 600000, 3.4603174603164977E-4
BinPacking, 4, FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, FS-ILS, 600000, 0.004573449854348932
BinPacking, 4, FS-ILS, 600000, 0.005100124843944953
BinPacking, 4, FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, FS-ILS, 600000, 0.0046110694964628385
BinPacking, 4, FS-ILS, 600000, 0.004739575530586793
BinPacking, 4, FS-ILS, 600000, 0.0048294631710360525
BinPacking, 4, FS-ILS, 600000, 0.004567457344985204
BinPacking, 4, FS-ILS, 600000, 0.004570120682479972
BinPacking, 4, FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, FS-ILS, 600000, 3.463659147868725E-4
BinPacking, 4, FS-ILS, 600000, 0.004570453599666902
BinPacking, 4, FS-ILS, 600000, 3.4837092731832E-4
BinPacking, 4, FS-ILS, 600000, 0.004572118185601437
BinPacking, 4, FS-ILS, 600000, 0.004649687890137311
BinPacking, 4, FS-ILS, 600000, 0.004659675405742747
BinPacking, 4, FS-ILS, 600000, 0.004689637952559167
BinPacking, 4, FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, FS-ILS, 600000, 3.4670008354220627E-4
BinPacking, 4, FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004562130669995779
BinPacking, 4, NR-FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004560799001248506
BinPacking, 4, NR-FS-ILS, 600000, 0.00456412817311691
BinPacking, 4, NR-FS-ILS, 600000, 3.4736842105265175E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.0045691219309196285
BinPacking, 4, NR-FS-ILS, 600000, 3.4670008354220627E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004563795255929759
BinPacking, 4, NR-FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004607407407407393
BinPacking, 4, NR-FS-ILS, 600000, 0.004561464835622142
BinPacking, 4, NR-FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.0045594673325010104
BinPacking, 4, NR-FS-ILS, 600000, 0.00461539741989192
BinPacking, 4, NR-FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, NR-FS-ILS, 600000, 3.4269005847942235E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004571785268414508
BinPacking, 4, NR-FS-ILS, 600000, 0.0046147315855181725
BinPacking, 4, NR-FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004567124427798497
BinPacking, 4, NR-FS-ILS, 600000, 0.004562796504369415
BinPacking, 4, NR-FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, NR-FS-ILS, 600000, 3.4670008354220627E-4
BinPacking, 4, NR-FS-ILS, 600000, 3.4837092731832E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.00457344985434871
BinPacking, 4, NR-FS-ILS, 600000, 3.446950710108698E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004561131918435213
BinPacking, 4, NR-FS-ILS, 600000, 0.004564461090303618
BinPacking, 4, NR-FS-ILS, 600000, 3.463659147868725E-4
BinPacking, 4, NR-FS-ILS, 600000, 3.4736842105265175E-4
BinPacking, 4, NR-FS-ILS, 600000, 0.004567457344985426
BinPacking, 4, EPH, 600000, 3.4603174603164977E-4
BinPacking, 4, EPH, 600000, 0.004657677902621615
BinPacking, 4, EPH, 600000, 3.446950710108698E-4
BinPacking, 4, EPH, 600000, 0.004560133166874647
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 0.0045631294215561224
BinPacking, 4, EPH, 600000, 3.4603174603164977E-4
BinPacking, 4, EPH, 600000, 3.446950710108698E-4
BinPacking, 4, EPH, 600000, 3.4603174603164977E-4
BinPacking, 4, EPH, 600000, 3.4603174603164977E-4
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 0.004701622971285735
BinPacking, 4, EPH, 600000, 0.0045631294215561224
BinPacking, 4, EPH, 600000, 0.004564794007490325
BinPacking, 4, EPH, 600000, 3.446950710108698E-4
BinPacking, 4, EPH, 600000, 0.0045631294215561224
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 0.004560133166874647
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, EPH, 600000, 3.463659147868725E-4
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 0.0045644610903033955
BinPacking, 4, EPH, 600000, 3.4269005847942235E-4
BinPacking, 4, AA-HH, 600000, 0.02217843866171132
BinPacking, 4, AA-HH, 600000, 0.022240561751343146
BinPacking, 4, AA-HH, 600000, 0.021374803800083053
BinPacking, 4, AA-HH, 600000, 0.01993275505989256
BinPacking, 4, AA-HH, 600000, 0.02222304832713784
BinPacking, 4, AA-HH, 600000, 0.0214927715819917
BinPacking, 4, AA-HH, 600000, 0.022112680710450805
BinPacking, 4, AA-HH, 600000, 0.022101445683602727
BinPacking, 4, AA-HH, 600000, 0.02132160264353622
BinPacking, 4, AA-HH, 600000, 0.02219132589838957
BinPacking, 4, AA-HH, 600000, 0.021694671623296413
BinPacking, 4, AA-HH, 600000, 0.02114812061131821
BinPacking, 4, AA-HH, 600000, 0.0217201156546889
BinPacking, 4, AA-HH, 600000, 0.022183064849235934
BinPacking, 4, AA-HH, 600000, 0.020455514250310558
BinPacking, 4, AA-HH, 600000, 0.022158281701776472
BinPacking, 4, AA-HH, 600000, 0.021540024783148315
BinPacking, 4, AA-HH, 600000, 0.022308963238331314
BinPacking, 4, AA-HH, 600000, 0.021802065262289227
BinPacking, 4, AA-HH, 600000, 0.020564229657167088
BinPacking, 4, AA-HH, 600000, 0.02184568360181771
BinPacking, 4, AA-HH, 600000, 0.02188533663775416
BinPacking, 4, AA-HH, 600000, 0.021893928128872475
BinPacking, 4, AA-HH, 600000, 0.02186617100371857
BinPacking, 4, AA-HH, 600000, 0.02173168112350299
BinPacking, 4, AA-HH, 600000, 0.021740272614622524
BinPacking, 4, AA-HH, 600000, 0.0210681536555144
BinPacking, 4, AA-HH, 600000, 0.022228335398596366
BinPacking, 4, AA-HH, 600000, 0.021905824039652466
BinPacking, 4, AA-HH, 600000, 0.021235687732341857
BinPacking, 4, AA-HH, 600000, 0.02205683601817543
BinPacking, 4, ANW-HH, 600000, 3.4603174603164977E-4
BinPacking, 4, ANW-HH, 600000, 3.4670008354220627E-4
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 0.00455980024968794
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 0.004564128173116688
BinPacking, 4, ANW-HH, 600000, 0.0046999583853514215
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 0.004564461090303618
BinPacking, 4, ANW-HH, 600000, 0.004558135663753404
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 3.4670008354220627E-4
BinPacking, 4, ANW-HH, 600000, 3.4670008354220627E-4
BinPacking, 4, ANW-HH, 600000, 3.463659147868725E-4
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 3.4603174603164977E-4
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 3.4603174603164977E-4
BinPacking, 4, ANW-HH, 600000, 0.00455980024968794
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 0.004562463587182486
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 3.4269005847942235E-4
BinPacking, 4, ANW-HH, 600000, 3.446950710108698E-4
BinPacking, 4, ANW-HH, 600000, 0.004561797752808849
BinPacking, 4, ANW-HH, 600000, 3.4670008354220627E-4
BinPacking, 4, ANW-HH, 600000, 3.463659147868725E-4
BinPacking, 5, Adap-HH, 600000, 0.0035332507228414967
BinPacking, 5, Adap-HH, 600000, 0.0032500619578685885
BinPacking, 5, Adap-HH, 600000, 0.0038190830235436124
BinPacking, 5, Adap-HH, 600000, 0.003555390334572195
BinPacking, 5, Adap-HH, 600000, 0.003276166873192876
BinPacking, 5, Adap-HH, 600000, 0.003197191243287878
BinPacking, 5, Adap-HH, 600000, 0.003349524989673558
BinPacking, 5, Adap-HH, 600000, 0.003511771995043045
BinPacking, 5, Adap-HH, 600000, 0.003399752168525394
BinPacking, 5, Adap-HH, 600000, 0.0031178851714166456
BinPacking, 5, Adap-HH, 600000, 0.0032500619578685885
BinPacking, 5, Adap-HH, 600000, 0.0032500619578685885
BinPacking, 5, Adap-HH, 600000, 0.0032500619578685885
BinPacking, 5, Adap-HH, 600000, 0.0031449814126394138
BinPacking, 5, Adap-HH, 600000, 0.003822057001238832
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.0035124328789752912
BinPacking, 5, Adap-HH, 600000, 0.0036181743081368234
BinPacking, 5, Adap-HH, 600000, 0.003554068566707591
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.0032500619578685885
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.0036383312680706714
BinPacking, 5, Adap-HH, 600000, 0.0033739776951671185
BinPacking, 5, Adap-HH, 600000, 0.00332441140024764
BinPacking, 5, Adap-HH, 600000, 0.003061710037174703
BinPacking, 5, Adap-HH, 600000, 0.003511771995043045
BinPacking, 5, Adap-HH, 600000, 0.00332441140024764
BinPacking, 5, Adap-HH, 600000, 0.0033739776951671185
BinPacking, 5, FS-ILS, 600000, 0.0037265592730278962
BinPacking, 5, FS-ILS, 600000, 0.0038524576621232764
BinPacking, 5, FS-ILS, 600000, 0.0037186286658407175
BinPacking, 5, FS-ILS, 600000, 0.0036016522098305526
BinPacking, 5, FS-ILS, 600000, 0.0035610078479965113
BinPacking, 5, FS-ILS, 600000, 0.003685914911193633
BinPacking, 5, FS-ILS, 600000, 0.0038478314745972186
BinPacking, 5, FS-ILS, 600000, 0.003747707558860114
BinPacking, 5, FS-ILS, 600000, 0.0034978934324662037
BinPacking, 5, FS-ILS, 600000, 0.003667410161090734
BinPacking, 5, FS-ILS, 600000, 0.003689549772821099
BinPacking, 5, FS-ILS, 600000, 0.0037120198265180315
BinPacking, 5, FS-ILS, 600000, 0.003801239157373071
BinPacking, 5, FS-ILS, 600000, 0.003814787277984344
BinPacking, 5, FS-ILS, 600000, 0.003708054522924331
BinPacking, 5, FS-ILS, 600000, 0.0036918628665841835
BinPacking, 5, FS-ILS, 600000, 0.00344997934737723
BinPacking, 5, FS-ILS, 600000, 0.003836596447748697
BinPacking, 5, FS-ILS, 600000, 0.003853448988021535
BinPacking, 5, FS-ILS, 600000, 0.003853448988021535
BinPacking, 5, FS-ILS, 600000, 0.0038828583230070546
BinPacking, 5, FS-ILS, 600000, 0.0036069392812888568
BinPacking, 5, FS-ILS, 600000, 0.003704419661297087
BinPacking, 5, FS-ILS, 600000, 0.0037070631970260726
BinPacking, 5, FS-ILS, 600000, 0.003799586947542344
BinPacking, 5, FS-ILS, 600000, 0.003491615035109308
BinPacking, 5, FS-ILS, 600000, 0.0036984717059063144
BinPacking, 5, FS-ILS, 600000, 0.0035610078479965113
BinPacking, 5, FS-ILS, 600000, 0.003880545229244081
BinPacking, 5, FS-ILS, 600000, 0.0037407682775709716
BinPacking, 5, FS-ILS, 600000, 0.003729533250722783
BinPacking, 5, NR-FS-ILS, 600000, 0.003637670384138425
BinPacking, 5, NR-FS-ILS, 600000, 0.003574225526641772
BinPacking, 5, NR-FS-ILS, 600000, 0.0037569599339113413
BinPacking, 5, NR-FS-ILS, 600000, 0.003845187938868344
BinPacking, 5, NR-FS-ILS, 600000, 0.0039780256092526445
BinPacking, 5, NR-FS-ILS, 600000, 0.0033257331681123548
BinPacking, 5, NR-FS-ILS, 600000, 0.0038732755059888158
BinPacking, 5, NR-FS-ILS, 600000, 0.003907641470466627
BinPacking, 5, NR-FS-ILS, 600000, 0.0037890128046259575
BinPacking, 5, NR-FS-ILS, 600000, 0.0037401073936387252
BinPacking, 5, NR-FS-ILS, 600000, 0.003921520033043802
BinPacking, 5, NR-FS-ILS, 600000, 0.0038408921933081874
BinPacking, 5, NR-FS-ILS, 600000, 0.0035798430400658665
BinPacking, 5, NR-FS-ILS, 600000, 0.0038154481619164793
BinPacking, 5, NR-FS-ILS, 600000, 0.0033267244940107243
BinPacking, 5, NR-FS-ILS, 600000, 0.003972077653862094
BinPacking, 5, NR-FS-ILS, 600000, 0.0038346137959520687
BinPacking, 5, NR-FS-ILS, 600000, 0.003535233374638347
BinPacking, 5, NR-FS-ILS, 600000, 0.003846509706732504
BinPacking, 5, NR-FS-ILS, 600000, 0.003819743907476192
BinPacking, 5, NR-FS-ILS, 600000, 0.0038190830235441675
BinPacking, 5, NR-FS-ILS, 600000, 0.003647914085088688
BinPacking, 5, NR-FS-ILS, 600000, 0.003722593969434196
BinPacking, 5, NR-FS-ILS, 600000, 0.003907311028500615
BinPacking, 5, NR-FS-ILS, 600000, 0.003863362247005231
BinPacking, 5, NR-FS-ILS, 600000, 0.003721272201569592
BinPacking, 5, NR-FS-ILS, 600000, 0.003657496902106483
BinPacking, 5, NR-FS-ILS, 600000, 0.003533581164807731
BinPacking, 5, NR-FS-ILS, 600000, 0.003774473358116426
BinPacking, 5, NR-FS-ILS, 600000, 0.003709706732754947
BinPacking, 5, NR-FS-ILS, 600000, 0.003926476662536427
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.0031985130111524818
BinPacking, 5, EPH, 600000, 0.0031178851714166456
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.0032500619578685885
BinPacking, 5, EPH, 600000, 0.0032768277571253446
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003090128046261853
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.0033743081371332417
BinPacking, 5, EPH, 600000, 0.003489962825278692
BinPacking, 5, EPH, 600000, 0.0032513837257331923
BinPacking, 5, EPH, 600000, 0.003223957042544412
BinPacking, 5, EPH, 600000, 0.0031178851714166456
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003225939694341262
BinPacking, 5, EPH, 600000, 0.0034896323833124576
BinPacking, 5, EPH, 600000, 0.0033002891367204246
BinPacking, 5, EPH, 600000, 0.0032755059892607408
BinPacking, 5, EPH, 600000, 0.0031449814126394138
BinPacking, 5, EPH, 600000, 0.0033002891367204246
BinPacking, 5, EPH, 600000, 0.003597356464270618
BinPacking, 5, EPH, 600000, 0.003575877736472166
BinPacking, 5, EPH, 600000, 0.0032755059892607408
BinPacking, 5, EPH, 600000, 0.003090128046261853
BinPacking, 5, EPH, 600000, 0.003061710037174703
BinPacking, 5, EPH, 600000, 0.003090128046261853
BinPacking, 5, EPH, 600000, 0.003090128046261853
BinPacking, 5, AA-HH, 600000, 0.024279901960784667
BinPacking, 5, AA-HH, 600000, 0.023666176470588884
BinPacking, 5, AA-HH, 600000, 0.02374068627451087
BinPacking, 5, AA-HH, 600000, 0.022900163398693496
BinPacking, 5, AA-HH, 600000, 0.022908986928104724
BinPacking, 5, AA-HH, 600000, 0.023746568627450837
BinPacking, 5, AA-HH, 600000, 0.023329248366013355
BinPacking, 5, AA-HH, 600000, 0.02288905228758198
BinPacking, 5, AA-HH, 600000, 0.01819122591225919
BinPacking, 5, AA-HH, 600000, 0.018825256252562927
BinPacking, 5, AA-HH, 600000, 0.023375000000000035
BinPacking, 5, AA-HH, 600000, 0.02411258169934738
BinPacking, 5, AA-HH, 600000, 0.023993300653595395
BinPacking, 5, AA-HH, 600000, 0.023729901960784616
BinPacking, 5, AA-HH, 600000, 0.02380473856209253
BinPacking, 5, AA-HH, 600000, 0.02357859477124169
BinPacking, 5, AA-HH, 600000, 0.024106699346405747
BinPacking, 5, AA-HH, 600000, 0.023766503267974137
BinPacking, 5, AA-HH, 600000, 0.0229916666666673
BinPacking, 5, AA-HH, 600000, 0.024090359477124235
BinPacking, 5, AA-HH, 600000, 0.018857400574006533
BinPacking, 5, AA-HH, 600000, 0.02333676470588275
BinPacking, 5, AA-HH, 600000, 0.023725653594771523
BinPacking, 5, AA-HH, 600000, 0.023297549019608232
BinPacking, 5, AA-HH, 600000, 0.02411290849673242
BinPacking, 5, AA-HH, 600000, 0.02384166666666654
BinPacking, 5, AA-HH, 600000, 0.02289950980392208
BinPacking, 5, AA-HH, 600000, 0.022887418300654105
BinPacking, 5, AA-HH, 600000, 0.024146568627451348
BinPacking, 5, AA-HH, 600000, 0.024177614379085832
BinPacking, 5, AA-HH, 600000, 0.023902450980392342
BinPacking, 5, ANW-HH, 600000, 0.00327748864105748
BinPacking, 5, ANW-HH, 600000, 0.003352829409335012
BinPacking, 5, ANW-HH, 600000, 0.0033521685254028766
BinPacking, 5, ANW-HH, 600000, 0.003301280462618794
BinPacking, 5, ANW-HH, 600000, 0.0032520446096654387
BinPacking, 5, ANW-HH, 600000, 0.0033505163155720386
BinPacking, 5, ANW-HH, 600000, 0.0033743081371332417
BinPacking, 5, ANW-HH, 600000, 0.0032513837257331923
BinPacking, 5, ANW-HH, 600000, 0.0031714167699297136
BinPacking, 5, ANW-HH, 600000, 0.0034896323833126797
BinPacking, 5, ANW-HH, 600000, 0.0034222222222223264
BinPacking, 5, ANW-HH, 600000, 0.0033250722841801084
BinPacking, 5, ANW-HH, 600000, 0.0033690210656753816
BinPacking, 5, ANW-HH, 600000, 0.00314564229657166
BinPacking, 5, ANW-HH, 600000, 0.00332639405204449
BinPacking, 5, ANW-HH, 600000, 0.003061710037174703
BinPacking, 5, ANW-HH, 600000, 0.003090128046261853
BinPacking, 5, ANW-HH, 600000, 0.0034671623296157472
BinPacking, 5, ANW-HH, 600000, 0.003301280462618794
BinPacking, 5, ANW-HH, 600000, 0.0032755059892607408
BinPacking, 5, ANW-HH, 600000, 0.0032517141676994266
BinPacking, 5, ANW-HH, 600000, 0.003348203221809176
BinPacking, 5, ANW-HH, 600000, 0.00330293267244941
BinPacking, 5, ANW-HH, 600000, 0.0032513837257331923
BinPacking, 5, ANW-HH, 600000, 0.003468484097480462
BinPacking, 5, ANW-HH, 600000, 0.0032252788104090158
BinPacking, 5, ANW-HH, 600000, 0.003252375051631562
BinPacking, 5, ANW-HH, 600000, 0.0031730689797604406
BinPacking, 5, ANW-HH, 600000, 0.003301280462618794
BinPacking, 5, ANW-HH, 600000, 0.0032500619578685885
BinPacking, 5, ANW-HH, 600000, 0.0032748451053284944
BinPacking, 6, Adap-HH, 600000, 0.015968747774480985
BinPacking, 6, Adap-HH, 600000, 0.015494694362018224
BinPacking, 6, Adap-HH, 600000, 0.01560878338278926
BinPacking, 6, Adap-HH, 600000, 0.015335293768545921
BinPacking, 6, Adap-HH, 600000, 0.01598811869436234
BinPacking, 6, Adap-HH, 600000, 0.015396884272997458
BinPacking, 6, Adap-HH, 600000, 0.014959317507418746
BinPacking, 6, Adap-HH, 600000, 0.02032529585798859
BinPacking, 6, Adap-HH, 600000, 0.010771279761905284
BinPacking, 6, Adap-HH, 600000, 0.01571047477744847
BinPacking, 6, Adap-HH, 600000, 0.014891596439169597
BinPacking, 6, Adap-HH, 600000, 0.016045661721068027
BinPacking, 6, Adap-HH, 600000, 0.020559739644970376
BinPacking, 6, Adap-HH, 600000, 0.016076118694362096
BinPacking, 6, Adap-HH, 600000, 0.014991821958457274
BinPacking, 6, Adap-HH, 600000, 0.015953163204747822
BinPacking, 6, Adap-HH, 600000, 0.014915590504451348
BinPacking, 6, Adap-HH, 600000, 0.015453121661720859
BinPacking, 6, Adap-HH, 600000, 0.016050035608308644
BinPacking, 6, Adap-HH, 600000, 0.010828922619047887
BinPacking, 6, Adap-HH, 600000, 0.016163839762611154
BinPacking, 6, Adap-HH, 600000, 0.01608712166172177
BinPacking, 6, Adap-HH, 600000, 0.014904290801186937
BinPacking, 6, Adap-HH, 600000, 0.01071324404761953
BinPacking, 6, Adap-HH, 600000, 0.014877097922848748
BinPacking, 6, Adap-HH, 600000, 0.01587359050445103
BinPacking, 6, Adap-HH, 600000, 0.01607477151335268
BinPacking, 6, Adap-HH, 600000, 0.016018142433234628
BinPacking, 6, Adap-HH, 600000, 0.016004492581602303
BinPacking, 6, Adap-HH, 600000, 0.015358445103857754
BinPacking, 6, Adap-HH, 600000, 0.01071288095238121
BinPacking, 6, FS-ILS, 600000, 0.014902563798219526
BinPacking, 6, FS-ILS, 600000, 0.020350579881657116
BinPacking, 6, FS-ILS, 600000, 0.010805922619047448
BinPacking, 6, FS-ILS, 600000, 0.015063394658753615
BinPacking, 6, FS-ILS, 600000, 0.010835488095238044
BinPacking, 6, FS-ILS, 600000, 0.015024385756677083
BinPacking, 6, FS-ILS, 600000, 0.01581286053412445
BinPacking, 6, FS-ILS, 600000, 0.016216302670623906
BinPacking, 6, FS-ILS, 600000, 0.016078094955489397
BinPacking, 6, FS-ILS, 600000, 0.010527863095238676
BinPacking, 6, FS-ILS, 600000, 0.02037850887574022
BinPacking, 6, FS-ILS, 600000, 0.016146065281899324
BinPacking, 6, FS-ILS, 600000, 0.010978892857142597
BinPacking, 6, FS-ILS, 600000, 0.010900255952380977
BinPacking, 6, FS-ILS, 600000, 0.010877898809523945
BinPacking, 6, FS-ILS, 600000, 0.015382528189911926
BinPacking, 6, FS-ILS, 600000, 0.015052575667655832
BinPacking, 6, FS-ILS, 600000, 0.01111002380952375
BinPacking, 6, FS-ILS, 600000, 0.010698726190476071
BinPacking, 6, FS-ILS, 600000, 0.01497436201780411
BinPacking, 6, FS-ILS, 600000, 0.01573631454005986
BinPacking, 6, FS-ILS, 600000, 0.016322172106824184
BinPacking, 6, FS-ILS, 600000, 0.015935424332344295
